status,gene-symbol,gene-name,ensembl-id,chromosome,genetic-category,gene-score,syndromic,eagle,number-of-reports,UMLS_ID
9,RIMS2,regulating synaptic membrane exocytosis 2,,8,"Rare Single Gene Mutation, Syndromic, Genetic Association",3.0,1,,7,C1424874
9,RIMS3,regulating synaptic membrane exocytosis 3,,1,Rare Single Gene Mutation,2.0,0,,4,C1427473
9,RLIM,"Ring finger protein, LIM domain interacting",,X,"Rare Single Gene Mutation, Syndromic",,1,,7,C1421987
9,RNF135,Ring finger protein 135,,17,"Rare Single Gene Mutation, Syndromic, Genetic Association",2.0,1,,5,C1427373
9,RNF25,ring finger protein 25,,2,Rare Single Gene Mutation,2.0,0,,4,C1422821
9,RNF38,ring finger protein 38,,9,Rare Single Gene Mutation,2.0,0,,2,C1425266
9,RNU2-2,"RNA, U2 small nuclear 2",,11,Syndromic,1.0,1,,2,C1419499
9,RNU4-2,"RNA, U4 small nuclear 2",,12,Syndromic,1.0,1,,15,C1419540
9,RNU5B-1,"RNA, U5B small nuclear 1",,15,Syndromic,1.0,1,,2,C1419559
9,ROBO2,roundabout guidance receptor 2,,3,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,11,C1419597
9,RORA,RAR-related orphan receptor A,,15,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",,1,,26,C1335634
9,RORB,RAR related orphan receptor B,,9,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,8.25,16,C1419602
9,RPH3A,rabphilin 3A,,12,"Rare Single Gene Mutation, Functional",3.0,0,,8,C1424713
9,RP11-1407O15.2,,,17,Rare Single Gene Mutation,2.0,0,,1,
9,RPL10,ribosomal protein L10,,X,"Rare Single Gene Mutation, Syndromic",2.0,0,,14,C1335635
9,RPS6KA2,"ribosomal protein S6 kinase, 90kDa, polypeptide 2",,6,Rare Single Gene Mutation,2.0,0,,5,C1419743
9,RPS6KA3,"Ribosomal protein S6 kinase, 90kDa, polypeptide 3",,X,"Rare Single Gene Mutation, Syndromic",2.0,1,,21,C1419744
9,RSRC1,arginine and serine rich coiled-coil 1,,3,"Syndromic, Genetic Association",,1,,7,C1539709
9,RUNX1T1,RUNX1 partner transcriptional co-repressor 1,,8,"Rare Single Gene Mutation, Syndromic",1.0,0,,4,C1539715
9,SACS,sacsin molecular chaperone,,13,Rare Single Gene Mutation,2.0,0,,10,C1419804
9,SAE1,SUMO1 activating enzyme subunit 1,,19,Rare Single Gene Mutation,2.0,0,,4,C1826966
9,SAMD11,sterile alpha motif domain containing 11,,1,Rare Single Gene Mutation,2.0,0,,4,C1539724
9,SASH1,SAM and SH3 domain containing 1,,6,Rare Single Gene Mutation,2.0,0,,4,C1426071
9,SATB1,SATB homeobox 1,,3,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,2.5,6,C1419822
9,SATB2,SATB homeobox 2,,2,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,24.95,54,C1427665
9,SBF1,SET binding factor 1,,22,Rare Single Gene Mutation,2.0,0,,11,C1419823
9,SCAF1,SR-related CTD associated factor 1,,19,Rare Single Gene Mutation,2.0,0,,4,C2239916
9,SCAF4,SR-related CTD associated factor 4,,21,"Rare Single Gene Mutation, Syndromic",2.0,1,,8,C1426151
9,SCFD2,sec1 family domain containing 2,,4,Rare Single Gene Mutation,2.0,0,,4,C1428990
9,SCGN,"secretagogin, EF-hand calcium binding protein",,6,"Rare Single Gene Mutation, Functional",3.0,0,,4,C1424652
9,SCN1A,"sodium channel, voltage-gated, type I, alpha subunit",,2,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,,111,C1419856
9,RHOXF1,"Rhox homeobox family, member 1",,X,Genetic Association,2.0,0,,3,C1845515
9,RIT2,Ras-like without CAAX 2,,18,Genetic Association,2.0,0,,3,C1419388
9,SCN2A,"sodium channel, voltage-gated, type II, alpha subunit",,2,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,109.3,153,C1419858
9,RPS10P2-AS1,ribosomal protein S10 pseudogene 2 anti-sense 1,,20,"Genetic Association, Functional",2.0,0,,4,
9,SCN3A,sodium voltage-gated channel alpha subunit 3,,2,Rare Single Gene Mutation,3.0,0,,14,C1419861
9,SCN4A,"Sodium channel, voltage gated, type IV alpha subunit",,17,Rare Single Gene Mutation,2.0,0,,7,C1419862
9,SCN8A,"sodium channel, voltage gated, type VIII, alpha subunit",,12,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,,69,C1419866
9,SCN9A,sodium voltage-gated channel alpha subunit 9,,2,Rare Single Gene Mutation,2.0,0,,14,C1419867
9,SCP2,sterol carrier protein 2,,1,Rare Single Gene Mutation,2.0,0,,3,C1419874
9,SDC2,"syndecan 2 (heparan sulfate proteoglycan 1, cell surface-associated, fibroglycan )",,8,"Rare Single Gene Mutation, Genetic Association",2.0,0,,4,C1419892
9,SEMA5A,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A",,5,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,21,C1419954
9,SENP1,SUMO specific peptidase 1,,12,Rare Single Gene Mutation,3.0,0,,3,C1425182
9,SENP6,SUMO specific peptidase 6,,6,Rare Single Gene Mutation,3.0,0,,4,C1427200
9,SERPINE1,serpin family E member 1,,7,"Rare Single Gene Mutation, Genetic Association",2.0,0,,4,C1418252
9,SET,SETnuclear proto-oncogene,,9,Rare Single Gene Mutation,2.0,0,4.0,7,C0036849
9,SETBP1,SET binding protein 1,,18,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,,40,C1423585
9,SETD1A,"SET domain containing 1A, histone lysine methyltransferase",,16,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,4.35,16,C1822684
9,SETD1B,SET domain containing 1B,,12,"Rare Single Gene Mutation, Syndromic, Functional",2.0,1,,27,C1822685
9,SETD2,SET domain containing 2,,3,"Rare Single Gene Mutation, Syndromic",1.0,0,,31,C1822686
9,SETD5,SET domain containing 5,,3,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,28.05,51,C1822689
9,SETDB1,"SET domain, bifurcated 1",,1,Rare Single Gene Mutation,2.0,0,,5,C1335812
9,SETDB2,"SET domain, bifurcated 2",,13,"Rare Single Gene Mutation, Syndromic",2.0,0,,3,C1426820
9,SEZ6L2,SEZ6L2 seizure related 6 homolog (mouse)-like 2,,16,"Rare Single Gene Mutation, Genetic Association",2.0,0,,8,C1539758
9,SF3B1,splicing factor 3b subunit 1,,2,Rare Single Gene Mutation,2.0,0,,6,C1419980
9,SGSH,N-sulfoglucosamine sulfohydrolase,,17,"Rare Single Gene Mutation, Syndromic",,1,,10,C1420015
9,SGSM3,Small G protein signaling modulator 3,,22,"Rare Single Gene Mutation, Syndromic",2.0,0,,8,C1428456
9,SH3RF1,SH3 domain containing ring finger 1,,4,"Rare Single Gene Mutation, Functional",3.0,0,,5,C1822713
9,SH3RF3,SH3 domain containing ring finger 3,,2,Rare Single Gene Mutation,2.0,0,,4,C1428402
9,SHANK1,SH3 and multiple ankyrin repeat domains 1,,19,"Rare Single Gene Mutation, Genetic Association",2.0,0,14.65,19,C1423514
9,SHANK2,SH3 and multiple ankyrin repeat domains 2,,11,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,0,18.55,61,C1422551
9,SHANK3,SH3 and multiple ankyrin repeat domains 3,,22,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,74.85,186,C1422550
9,SHOX,short stature homeobox,,"X,Y",Rare Single Gene Mutation,2.0,0,,3,C1420041
9,SIK1,Salt-inducible kinase 1,,21,"Rare Single Gene Mutation, Syndromic, Functional",,1,,8,C1420279
9,SIN3A,SIN3 transcription regulator family member A,,15,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,,18,C1426185
9,SIN3B,SIN3 transcription regulator family member B,,19,"Rare Single Gene Mutation, Syndromic, Functional",2.0,1,,7,C1426186
9,SKI,SKIproto-oncogene,,1,"Rare Single Gene Mutation, Syndromic",1.0,0,4.25,9,C0812379
9,SLC12A5,"Solute carrier family 12 (potassium/chloride transporter), member 5",,20,"Rare Single Gene Mutation, Functional",2.0,0,,10,C1422213
9,SLC1A1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",,9,"Rare Single Gene Mutation, Genetic Association",2.0,0,,16,C1420119
9,SLC1A2,"Solute carrier family 1 (glial high affinity glutamate transporter), member 2",,11,"Rare Single Gene Mutation, Genetic Association, Functional",3.0,0,,11,C1420120
9,SLC22A15,"Solute carrier family 22, member 15",,1,Genetic Association,2.0,0,,1,C1426842
9,SLC22A9,solute carrier family 22 member 9,,11,Rare Single Gene Mutation,2.0,0,,7,C1424134
9,SLC23A1,solute carrier family 23 member 1,,5,Rare Single Gene Mutation,3.0,0,,7,C1420145
9,SLC24A2,solute carrier family 24 member 2,,9,Rare Single Gene Mutation,2.0,0,,4,C1420147
9,SLC25A12,"solute carrier family 25 (mitochondrial carrier, Aralar), member 12",,2,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2.0,0,,26,C1420153
9,SLC25A27,solute carrier family 25 member 27,,6,Genetic Association,2.0,0,,1,C1427286
9,SLC25A39,solute carrier family 25 member 39,,17,Rare Single Gene Mutation,2.0,0,,3,C1822748
9,SLC27A4,"Solute carrier family 27 (fatty acid transporter), member 4",,9,"Rare Single Gene Mutation, Syndromic",2.0,0,,3,C1420166
9,SLC29A4,solute carrier family 29 member 4,,7,Rare Single Gene Mutation,2.0,0,,2,C1427914
9,SLC35B1,solute carrier family 35 member B1,,17,Genetic Association,2.0,0,,1,C1427131
9,SLC35G1,solute carrier family 35 member G1,,10,Rare Single Gene Mutation,2.0,0,,4,C3469826
9,SLC38A10,"solute carrier family 38, member 10",,17,Rare Single Gene Mutation,2.0,0,,3,C2239933
9,SLC45A1,solute carrier family 45 member 1,,1,"Rare Single Gene Mutation, Syndromic",,1,,6,C1822763
9,SLC4A10,"solute carrier family 4, sodium bicarbonate transporter-like, member 10",,2,"Rare Single Gene Mutation, Syndromic, Genetic Association",2.0,0,,10,C1422206
9,SLC6A1,"Solute carrier family 6 (neurotransmitter transporter), member 1",,3,"Rare Single Gene Mutation, Syndromic, Genetic Association",1.0,1,31.15,64,C1420206
9,SLC6A3,"Solute carrier family 6 (neurotransmitter transporter), member 3",,5,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2.0,0,,17,C1420213
9,SLC6A4,"solute carrier family 6 (neurotransmitter transporter, serotonin), member 4",,17,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,31,C1420214
9,SLC6A8,"solute carrier family 6 (neurotransmitter transporter, creatine), member 8",,X,"Rare Single Gene Mutation, Syndromic, Functional",2.0,0,,26,C1420219
9,SLC7A3,"Solute carrier family 7 (cationic amino acid transporter, y+ system), member 3",,X,Rare Single Gene Mutation,2.0,0,,3,C1420223
9,SLC7A5,solute carrier family 7 member 5,,16,"Rare Single Gene Mutation, Functional",2.0,0,,6,C1442753
9,SLC7A7,solute carrier family 7 member 7,,14,Rare Single Gene Mutation,2.0,0,,6,C1420226
9,SLC9A1,solute carrier family 9 member A1,,1,Rare Single Gene Mutation,3.0,1,,8,C1420232
9,SLC9A6,"solute carrier family 9 (sodium/hydrogen exchanger), member 6",,X,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,,24,C1420240
9,SLC9A9,"solute carrier family 9 (sodium/hydrogen exchanger), member 9",,3,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,17,C1427060
9,SLCO1B3,"Solute carrier organic anion transporter family, member 1B3",,12,Rare Single Gene Mutation,2.0,0,,6,C1420132
9,SLFN5,schlafen family member 5,,17,Rare Single Gene Mutation,3.0,0,,4,C1822767
9,SLITRK2,SLIT and NTRK like family member 2,,X,"Rare Single Gene Mutation, Syndromic, Functional",,1,,8,C1422001
9,SLITRK5,SLIT and NTRK like family member 5,,13,"Rare Single Gene Mutation, Functional",2.0,0,,10,C1539787
9,SMAD4,SMAD family member 4,,18,"Rare Single Gene Mutation, Syndromic, Functional",2.0,0,,15,C0694891
9,SMAP2,small ArfGAP2,,1,"Rare Single Gene Mutation, Genetic Association",2.0,0,,5,C2239938
9,SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",,9,"Rare Single Gene Mutation, Syndromic, Genetic Association",1.0,1,,31,C1335841
9,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",,19,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,,27,C1335843
9,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2",,12,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,10.0,21,C1335846
9,SMC1A,structural maintenance of chromosomes 1A,,X,"Rare Single Gene Mutation, Syndromic",,1,,20,C1822777
9,SMC3,structural maintenance of chromosomes 3,,10,"Rare Single Gene Mutation, Syndromic",2.0,1,,16,C1822780
9,SMG6,"SMG6, nonsense mediated mRNA decay factor",,17,Rare Single Gene Mutation,2.0,0,,5,C1822789
9,SMURF1,SMAD specific E3 ubiquitin protein ligase 1,,7,Rare Single Gene Mutation,2.0,0,,3,C1539796
9,SNAP25,"Synaptosomal-associated protein, 25kDa",,20,"Rare Single Gene Mutation, Genetic Association",2.0,0,,14,C1420270
9,SNCAIP,synuclein alpha interacting protein,,5,Rare Single Gene Mutation,3.0,0,,3,C1420277
9,SND1,staphylococcal nuclease and tudor domain containing 1,,7,"Rare Single Gene Mutation, Genetic Association",2.0,0,,10,C1822796
9,SNTG2,syntrophin gamma 2,,2,Rare Single Gene Mutation,2.0,0,,7,C1422176
9,SNX14,Sorting nexin 14,,6,"Rare Single Gene Mutation, Syndromic",,1,,11,C1423104
9,SNX5,sorting nexin 5,,20,Rare Single Gene Mutation,2.0,0,,5,C1423096
9,SOD1,superoxide dismutase 1,,21,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,3,C1420306
9,SON,SONDNA binding protein,,21,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,11.0,28,C0037683
9,SORCS3,sortilin related VPS10 domain containing receptor 3,,10,"Rare Single Gene Mutation, Syndromic, Genetic Association",2.0,0,,7,C1539805
9,SOS2,SOS Ras/Rho guanine nucleotide exchange factor 2,,14,"Rare Single Gene Mutation, Syndromic, Genetic Association",1.0,0,,7,C1420315
9,SOX5,SRY-box 5,,12,"Rare Single Gene Mutation, Syndromic, Genetic Association",1.0,1,17.6,26,C1420328
9,SOX6,SRY-box transcription factor 6,,11,"Rare Single Gene Mutation, Syndromic",,1,,4,C1424266
9,SPARCL1,SPARC like 1,,4,"Rare Single Gene Mutation, Functional",2.0,0,,5,C1420343
9,SPAST,Spastin,,2,"Rare Single Gene Mutation, Syndromic",1.0,0,8.1,18,C1539809
9,SPEN,spenfamily transcriptional repressor,,1,"Rare Single Gene Mutation, Syndromic",2.0,0,,19,C1539835
9,SPP2,secreted phosphoprotein 2,,2,Rare Single Gene Mutation,2.0,0,,4,C1420370
9,SPRY2,sprouty RTK signaling antagonist 2,,13,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,4,C1420383
9,SPTBN1,"spectrin beta, non-erythrocytic 1",,2,"Rare Single Gene Mutation, Syndromic",2.0,1,,14,C1420388
9,SRCAP,Snf2 related CREBBP activator protein,,16,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,,19,C1969628
9,SRGAP3,SLIT-ROBO Rho GTPase activating protein 3,,3,Rare Single Gene Mutation,2.0,0,,6,C1539848
9,SRPRA,SRP receptor subunit alpha,,11,Rare Single Gene Mutation,1.0,0,4.75,3,C1420414
9,SRRM2,serine/arginine repetitive matrix 2,,16,"Rare Single Gene Mutation, Syndromic",2.0,1,,15,C1424458
9,SRSF1,serine and arginine rich splicing factor 1,,17,"Rare Single Gene Mutation, Syndromic",3.0,1,,4,C1419989
9,SRSF11,serine and arginine rich splicing factor 11,,1,Rare Single Gene Mutation,2.0,0,,6,C1419991
9,SSR4,signal sequence receptor subunit 4,,X,"Rare Single Gene Mutation, Syndromic",3.0,0,,4,C1420431
9,SSRP1,structure specific recognition protein 1,,11,Rare Single Gene Mutation,2.0,0,,3,C1420432
9,ST7,suppression of tumorigenicity 7,,7,Rare Single Gene Mutation,2.0,0,,4,C1420445
9,ST8SIA2,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",,15,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,12,C1539874
9,STAG1,stromal antigen 1,,3,"Rare Single Gene Mutation, Syndromic",,1,,11,C1420448
9,STX1A,Syntaxin 1A (brain),,7,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7,C1420498
9,STXBP1,Syntaxin binding protein 1,,9,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,19.1,84,C1420506
9,STK39,"serine threonine kinase 39 (STE20/SPS1 homolog, yeast)",,2,Genetic Association,2.0,0,,5,C1425045
9,STXBP5,Syntaxin binding protein 5 (tomosyn),,6,Rare Single Gene Mutation,2.0,0,,8,C1426315
9,STYK1,Serine/threonine/tyrosine kinase 1,,12,"Rare Single Gene Mutation, Genetic Association",2.0,0,,4,C1539889
9,SUPT16H,"SPT16 homolog, facilitates chromatin remodeling subunit",,14,"Rare Single Gene Mutation, Syndromic",2.0,1,,10,C1420522
9,SYAP1,Synapse associated protein 1,,X,Rare Single Gene Mutation,2.0,0,,2,C1424143
9,SYBU,syntabulin,,8,Rare Single Gene Mutation,3.0,0,,1,C1969051
9,SYCE1,synaptonemal complex central element protein 1,,10,Rare Single Gene Mutation,3.0,0,,3,C1823157
9,SYN1,Synapsin 1,,X,"Rare Single Gene Mutation, Functional",1.0,0,2.35,30,C1420543
9,SYN2,Synapsin II,,3,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,7,C1420544
9,SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein,,6,"Rare Single Gene Mutation, Syndromic",2.0,0,,10,C1424633
9,SYNE1,"spectrin repeat containing, nuclear envelope 1",,6,"Rare Single Gene Mutation, Genetic Association",2.0,0,,25,C1424736
9,SYNGAP1,synaptic Ras GTPase activating protein 1,,6,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,40.75,126,C1420546
9,SYNJ1,synaptojanin 1,,21,Rare Single Gene Mutation,2.0,0,,3,C1420552
9,SYP,synaptophysin,,X,Rare Single Gene Mutation,3.0,0,,6,C1420554
9,SYT1,synaptotagmin 1,,12,"Rare Single Gene Mutation, Syndromic",,1,,12,C1420556
9,SYT17,synaptotagmin XVII,,16,"Rare Single Gene Mutation, Genetic Association",2.0,0,,4,C1823167
9,TAF1,TATA-box binding protein associated factor 1,,X,"Rare Single Gene Mutation, Syndromic",,1,,18,C1336564
9,TAF1C,"TATA-box binding protein associated factor, RNA polymerase I subunit C",,16,"Rare Single Gene Mutation, Genetic Association",2.0,0,,5,C1420571
9,TAF4,TATA-box binding protein associated factor 4,,20,"Rare Single Gene Mutation, Syndromic",2.0,1,,5,C1336567
9,TAF6,TATA-box binding protein associated factor 6,,7,"Rare Single Gene Mutation, Syndromic",2.0,0,,9,C1336569
9,TANC2,"etratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",,17,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,24.95,21,C1823227
9,TAOK1,TAO kinase 1,,17,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,8.25,14,C1539922
9,TAOK2,TAO kinase 2,,16,"Rare Single Gene Mutation, Functional",2.0,0,,11,C1539923
9,TBC1D23,TBC1 domain family member 23,,3,"Rare Single Gene Mutation, Syndromic",,1,,6,C1823244
9,TBC1D31,"TBC1 domain family, member 31",,8,Rare Single Gene Mutation,2.0,0,,7,C1823831
9,TBC1D5,"TBC1 domain family, member 5",,3,"Rare Single Gene Mutation, Genetic Association",2.0,0,,10,C1426057
9,TBCEL,tubulin folding cofactor E like,,11,Rare Single Gene Mutation,1.0,0,,3,C1823249
9,TBCK,TBC1 domain containing kinase,,4,"Rare Single Gene Mutation, Syndromic",1.0,1,1.0,6,C2828748
9,TBL1X,transducin (beta)-like 1X-linked,,X,Genetic Association,2.0,0,,1,C1420599
9,TBL1XR1,transducin beta like 1 X-linked receptor 1,,3,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,9.15,34,C1539940
9,TBR1,"T-box, brain, 1",,2,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,0,10.85,48,C1420602
9,TBX1,T-box 1,,22,"Rare Single Gene Mutation, Syndromic, Functional",,1,,7,C1420603
9,TBX22,T-box transcription factor 22,,X,Rare Single Gene Mutation,3.0,0,,2,C1420611
9,TCEAL1,transcription elongation factor A like 1,,X,"Rare Single Gene Mutation, Syndromic",3.0,1,,4,C1420626
9,TCF20,Transcription factor 20 (AR1),,22,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,38.0,35,C1420637
9,TCF4,Transcription factor 4,,18,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,13.5,79,C1420639
9,TBCB,tubulin folding cofactor B,,19,Rare Single Gene Mutation,3.0,0,,3,C1823247
9,TCF7L2,"Transcription factor 7-like 2 (T-cell specific, HMG-box)",,10,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,2.1,14,C1420644
9,TECTA,tectorin alpha,,11,Rare Single Gene Mutation,2.0,0,,10,C1420683
9,TEK,TEKreceptortyrosine kinase,,9,Rare Single Gene Mutation,1.0,0,2.0,4,C1336602
9,TERB2,telomere repeat binding bouquet formation protein 2,,15,Rare Single Gene Mutation,2.0,0,,1,C1824407
9,TERF2,Telomeric repeat binding factor 2,,16,"Rare Single Gene Mutation, Functional",2.0,0,,8,C1336605
9,TET2,Tet methylcytosine dioxygenase 2,,4,"Rare Single Gene Mutation, Functional",2.0,0,,8,C1825692
9,TET3,tet methylcytosine dioxygenase 3,,2,"Rare Single Gene Mutation, Syndromic",,1,,8,C2680470
9,TFB2M,"transcription factor B2, mitochondrial",,1,Rare Single Gene Mutation,3.0,0,,1,C1425600
9,TFE3,transcription factor binding to IGHM enhancer 3,,X,"Rare Single Gene Mutation, Syndromic",,1,,6,C1336608
9,TGM1,transglutaminase 1,,14,Rare Single Gene Mutation,3.0,0,,4,C1420713
9,THBS1,Thrombospondin 1,,15,"Rare Single Gene Mutation, Genetic Association",2.0,0,,5,C1336626
9,THRA,thyroid hormone receptor alpha,,17,"Rare Single Gene Mutation, Functional",2.0,0,,5,C0242987
9,TLE3,"TLE family member 3, transcriptional corepressor",,15,Rare Single Gene Mutation,1.0,0,,6,C1420754
9,TLK2,tousled-like kinase 2,,17,"Rare Single Gene Mutation, Syndromic",1.0,1,13.5,26,C1420757
9,TLN2,talin 2,,15,"Rare Single Gene Mutation, Functional",3.0,0,,9,C1423493
9,TM4SF19,transmembrane 4 L six family member 19,,3,Rare Single Gene Mutation,2.0,0,,4,C1539975
9,TM4SF20,Transmembrane 4 L six family member 20,,2,"Rare Single Gene Mutation, Syndromic",,1,,4,C1539976
9,TM9SF4,transmembrane 9 superfamily member 4,,20,Rare Single Gene Mutation,1.0,0,0.5,5,C1539978
9,TMEM134,transmembrane protein 134,,11,Rare Single Gene Mutation,3.0,0,,3,C1823397
9,TMEM39B,transmembrane protein 39B,,1,Rare Single Gene Mutation,2.0,0,,6,C1540011
9,TMLHE,"trimethyllysine hydroxylase, epsilon",,X,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,11,C1425437
9,TNPO3,transportin 3,,7,Rare Single Gene Mutation,3.0,0,6.35,9,C1424743
9,TNRC6B,Trinucleotide repeat containing 6B,,22,"Rare Single Gene Mutation, Syndromic",2.0,0,,21,C1540036
9,TNRC6C,trinucleotide repeat containing adaptor 6C,,17,Rare Single Gene Mutation,2.0,0,,6,C1540037
9,TNS2,tensin 2,,12,Rare Single Gene Mutation,3.0,0,,4,C1426374
9,TOP2B,DNA topoisomerase II beta,,3,"Rare Single Gene Mutation, Functional",2.0,0,,8,C1336658
9,TOP3B,Topoisomerase (DNA) III beta,,22,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,8,C1420860
9,TPO,Thyroid peroxidase,,2,"Rare Single Gene Mutation, Genetic Association",2.0,0,,2,C1364508
9,TRAF7,TNF receptor associated factor 7,,16,"Rare Single Gene Mutation, Syndromic",1.0,1,3.5,11,C1540047
9,TRAP1,TNF receptor associated protein 1,,16,Rare Single Gene Mutation,3.0,0,,4,C1420952
9,TRAPPC2L,trafficking protein particle complex 2 like,,16,"Rare Single Gene Mutation, Syndromic",3.0,0,,4,C1823481
9,TRAPPC6B,trafficking protein particle complex 6B,,14,"Rare Single Gene Mutation, Syndromic",,1,,9,C1427887
9,TRAPPC9,trafficking protein particle complex 9,,8,"Rare Single Gene Mutation, Syndromic, Functional",2.0,0,,26,C2677743
9,TRIM23,tripartite motif containing 23,,5,Rare Single Gene Mutation,1.0,0,,8,C1540057
9,TRIM32,tripartite motif containing 32,,9,"Rare Single Gene Mutation, Functional",3.0,0,,5,C1424232
9,TRIM33,Tripartite motif containing 33,,1,"Rare Single Gene Mutation, Genetic Association",2.0,0,,2,C1424158
9,TRIM8,tripartite motif containing 8,,10,"Rare Single Gene Mutation, Syndromic",3.0,1,,6,C1423591
9,TRIO,Trio Rho guanine nucleotide exchange factor,,5,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,,56,C1336674
9,TRIP12,Thyroid hormone receptor interactor 12,,2,"Rare Single Gene Mutation, Syndromic",1.0,1,27.0,45,C1421147
9,TRPC4,transient receptor potential cation channel subfamily C member 4,,13,"Rare Single Gene Mutation, Genetic Association, Functional",3.0,0,,6,C1421171
9,TRPC5,transient receptor potential cation channel subfamily C member 5,,X,Rare Single Gene Mutation,3.0,0,,10,C1421172
9,TRPC6,"Transient receptor potential cation channel, subfamily C, member 6",,11,"Rare Single Gene Mutation, Functional",2.0,0,7.2,6,C1421173
9,TRPM1,transient receptor potential cation channel subfamily M member 1,,15,Rare Single Gene Mutation,2.0,0,,6,C1417194
9,TRPM3,transient receptor potential cation channel subfamily M member 3,,9,"Rare Single Gene Mutation, Syndromic",,1,,15,C1425222
9,TRPM6,transient receptor potential cation channel subfamily M member 6,,9,Rare Single Gene Mutation,3.0,0,,6,C1425225
9,TRPM7,transient receptor potential cation channel subfamily M member 7,,15,Rare Single Gene Mutation,3.0,0,,8,C1425224
9,TRRAP,transformation/transcription domain associated protein,,7,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,,21,C1336677
9,TSC1,tuberous sclerosis 1,,9,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,17.1,40,C0694894
9,TSC2,tuberous sclerosis 2,,16,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,,68,C0694895
9,TSHZ1,teashirt zinc finger homeobox 1,,18,"Rare Single Gene Mutation, Syndromic",1.0,0,,6,C1823514
9,TSHZ3,teashirt zinc finger homeobox 3,,19,"Rare Single Gene Mutation, Functional",1.0,0,,8,C1823516
9,TSPAN17,tetraspanin 17,,5,Rare Single Gene Mutation,2.0,0,,4,C1540097
9,TSPAN4,tetraspanin 4,,11,Rare Single Gene Mutation,2.0,0,,5,C1540084
9,TSPAN7,tetraspanin 7,,X,"Rare Single Gene Mutation, Functional",2.0,0,,10,C1540087
9,TSPOAP1,TSPO associated protein 1,,17,Rare Single Gene Mutation,2.0,0,,8,C1424579
9,TSPYL2,TSPY like 2,,X,"Rare Single Gene Mutation, Functional",3.0,0,,7,C1540100
9,TTI2,TELO2 interacting protein 2,,8,"Rare Single Gene Mutation, Syndromic",,1,,3,C1824250
